row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
599,A,email domain matches clinic website,New Beauty & Wellness - Westport,New Beauty & Wellness,Westport,CT,guestservices@newbeautywellness.com,https://newbeautywellness.com/westport/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(203) 644-4507,4.9,148,,7,rating_floor,front desk,4.9 on Google in Westport is a hard number to hold.,
600,A,email domain matches clinic website,New Image Works,New Image Works,Aventura,FL,info-miami@newimageworks.com,https://newimageworks.com/contact-us-miami/,(786) 438-0778,5.0,339,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 339 reviewers are scrolling.",
601,A,email domain matches clinic website,New Image Works,New Image Works,Ridgewood,NJ,info@newimageworks.com,https://newimageworks.com/contact-us-glenview/,(224) 432-5803,4.9,811,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 811 reviews, and the calendar still shows Sunday dark.",
602,SUPPRESS,"scraper placeholder, would hard bounce",New Luck Spa,New Luck Spa,Flower Mound,TX,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,http://newluckspatx.wixsite.com/75028,(469) 777-9460,4.9,267,,7,,,,
603,A,email domain matches clinic website,No Filter Brazilian MedSpa,No Filter Brazilian,Burlingame,CA,contact@nofilterbrazilianmedspa.com,https://nofilterbrazilianmedspa.com/,(415) 802-8620,5.0,272,,7,service_breadth,pricing questions,Running facials alongside massage means a lot of different pricing questions.,
604,B,"free provider, real but likely personal",North Texas Plastic Surgery Med-Spa,North Texas Plastic Surgery Med-Spa,Southlake,TX,obaidplasticsurgery@gmail.com,https://www.northtexasplasticsurgery.com/southlake-plastic-surgery/med-spa/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Southlake&utm_id=GBP_Southlake,(817) 660-7637,5.0,123,,7,rating_floor,front desk,5.0 on Google in Southlake is a hard number to hold.,
605,B,"free provider, real but likely personal",Nova Headspa & Medspa,Nova Headspa,McKinney,TX,novamedicaltx@gmail.com,http://www.novamedspa.net/,(469) 688-8606,5.0,235,Monday,6,monday_closed,monday backlog,"Mondays read closed on your listing, so weekend voicemails land Tuesday.",
606,SUPPRESS,"scraper placeholder, would hard bounce",Nu Age Aesthetics,Nu Age Aesthetics,Clearwater,FL,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.nuageaesthetics.com/,(727) 656-0165,4.9,158,Sunday,6,,,,
607,A,email domain matches clinic website,Onestop Aesthetic Travel and Wellness Center,Onestop Aesthetic Travel and Wellness Center,Pleasanton,CA,info@onestopaesthetictravelandwellness.com,https://www.onestopaesthetictravelandwellness.com/,(925) 263-9547,4.7,197,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.7 across 197 reviews, and the calendar still shows Sunday dark.",
608,A,email domain matches clinic website,Onyxx Wellness and Aesthetics,Onyxx Wellness and Aesthetics,Clearwater,FL,contact@onyxxwa.com,https://www.onyxxwa.com/,(813) 505-7204,4.9,103,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
609,A,email domain matches clinic website,OrangeTwist Princeton,OrangeTwist Princeton,Princeton,NJ,info@orangetwist.com,https://orangetwist.com/center/princeton/,(609) 445-1200,4.9,84,,7,service_breadth,pricing questions,Running facials alongside skin care means a lot of different pricing questions.,
610,SUPPRESS,"scraper placeholder, would hard bounce",OSVI Dermatology and Surgery Institute,OSVI Dermatology and Surgery Institute,Manhattan Beach,CA,user@domain.com,https://www.osvidermatology.com/,(310) 546-7780,4.9,285,Saturday;Sunday,5,,,,
611,A,email domain matches clinic website,Panacean Med Spa,Panacean,Weston,FL,info@panaceanmedspa.com,http://www.panaceanmedspa.com/,(954) 937-6193,4.9,98,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Weston.,
612,B,"free provider, real but likely personal",Paradise Laser Delray,Paradise Laser Delray,Delray Beach,FL,paradiselaserteam@gmail.com,http://www.paradiselaserdelray.com/,(561) 815-4074,5.0,139,Monday;Tuesday;Sunday,4,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
613,A,email domain matches clinic website,Plantation Med Spa,Plantation,Plantation,FL,info@plantationmedspa.com,https://plantationmedspa.com/,(954) 595-2607,4.9,635,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 635 reviews, and the calendar still shows Sunday dark.",
614,A,email domain matches clinic website,Plasma Med Spa,Plasma,Weston,FL,contact@plasmamedspa.com,https://plasmamedspa.com/,(954) 719-5634,5.0,128,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
615,A,email domain matches clinic website,Princeton Aesthetics,Princeton Aesthetics,Princeton,NJ,contact@princetonaesthetics.com,https://princetonaesthetics.com/,(609) 874-0017,4.8,89,Monday;Sunday,5,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
616,B,"free provider, real but likely personal",Princeton Medi Spa - Laser Center,Princeton,Princeton,NJ,princetonmedispa@gmail.com,https://www.princetonmedispa.com/,(609) 477-0700,4.5,65,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
617,SUPPRESS,"scraper placeholder, would hard bounce",Project Zen Massage and Bodywork,Project Zen Massage and Bodywork,Burlingame,CA,user@domain.com,http://www.projectzenmassage.com/,(650) 889-5000,4.7,139,,7,,,,
618,A,email domain matches clinic website,Proof Aesthetics,Proof Aesthetics,Carlsbad,CA,hello@proofaesthetics.com,https://proofaesthetics.com/,(760) 730-6587,5.0,281,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 281 reviewers are scrolling.",
619,A,email domain matches clinic website,Quality Care Internal Medicine & Medspa,Quality Care Internal,Allen,TX,office@qualitycaredoc.com,https://qualitycaredoc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,(972) 777-2966,5.0,167,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 167 reviews, and the calendar still shows Sunday dark.",
620,A,email domain matches clinic website,Re-Medispa,Re-Medispa,Plantation,FL,info@re-medispa.com,http://www.re-medispa.com/,(224) 723-5408,4.9,259,Sunday,6,weekend_gap_high_demand,sunday calls,"259 Google reviews at 4.9 says the demand around Plantation is already there, and the listing has you closed Sundays.",
621,A,email domain matches clinic website,Refresh - Aesthetics & Wellness,Refresh,Jupiter,FL,support@refreshmedical.com,https://refreshmedical.com/locations/jupiter/,(561) 250-6169,4.8,1323,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 1323 reviewers are scrolling.",
622,B,"free provider, real but likely personal",REJUV Aesthetics & Wellness,REJUV Aesthetics & Wellness,Encinitas,CA,rejuvcryo@gmail.com,https://www.rejuvcryo.com/,(760) 230-6499,4.9,461,,7,high_volume_phone_load,front desk,461 reviews is real volume for a single location.,
623,A,email domain matches clinic website,Rejuveâ€™ Wellness & Aesthetics The Woodlands TX,Rejuveâ€™ Wellness & Aesthetics The Woodlands TX,The Woodlands,TX,info@rejuvemedspatx.com,https://rejuvemedspatx.com/,(281) 651-5170,4.8,141,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in The Woodlands.,
624,A,email domain matches clinic website,Relive Health Flower Mound,Relive Health Flower Mound,Flower Mound,TX,nicholas.burke@relivehealth.com,https://relivehealth.com/flower-mound-tx/,(214) 888-2082,5.0,225,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 225 reviewers are scrolling.",
625,B,"free provider, real but likely personal",Renova Med Spa Temecula,Renova Med Spa Temecula,Temecula,CA,renovaspaie@gmail.com,https://www.renovaspatemecula.com/,(951) 296-6333,4.8,102,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
626,A,email domain matches clinic website,Restore MedSpa & Wellness,Restore MedSpa & Wellness,Huntington Beach,CA,info@restoremedspa.net,http://restoremedspa.net/,(714) 580-7999,5.0,70,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Huntington Beach.,
627,C,"corporate domain does not match website, verify before send",Revital Laser & Skin Clinic,Revital Laser & Skin Clinic,Sugar Land,TX,info@revitalspaclinic.com,https://revitalspasclinic.com/,(281) 801-7857,4.9,203,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 203 reviewers are scrolling.",
628,A,email domain matches clinic website,Revive Med Spa - Encinitas,Revive,Rancho Santa Fe,CA,info@revive.md,https://revive.md/locations/ca/encinitas/?utm_campaign=ENC&utm_medium=profile&utm_source=google,(619) 983-0846,4.7,158,,7,rating_floor,front desk,4.7 on Google in Rancho Santa Fe is a hard number to hold.,
629,SUPPRESS,duplicate of row 628 (multi-location chain),Revive Med Spa - Walnut Creek,Revive,Walnut Creek,CA,info@revive.md,https://revive.md/locations/ca/walnutcreek/?utm_campaign=WC&utm_medium=profile&utm_source=google,(925) 266-3511,4.6,235,,7,,,,
630,SUPPRESS,"scraper placeholder, would hard bounce",Salt & Sky Wellness,Salt & Sky Wellness,Ridgewood,NJ,user123@email.com,https://saltskywellness.com/?utm_source=gbp&utm_medium=organic,(201) 250-6840,5.0,85,Saturday;Sunday,5,,,,
631,A,email domain matches clinic website,SDBotox - Sabre Springs,SDBotox,Rancho Santa Fe,CA,morganne@sdbotox.com,https://sdbotox.com/location/med-spa-poway/,(844) 732-6869,4.9,313,Sunday,6,weekend_gap_high_demand,sunday calls,"4.9 across 313 reviews, and the calendar still shows Sunday dark.",
632,A,email domain matches clinic website,SHAPE & SKIN Medical Spa & Weight Loss,SHAPE & SKIN,Huntington Beach,CA,info@shapeandskinmedical.com,https://www.shapeandskinmedical.com/,(714) 377-7546,4.9,115,Monday;Thursday;Sunday,4,sunday_closed,sunday calls,Your Google hours show Sundays closed in Huntington Beach.,
633,A,email domain matches clinic website,Skin Laundry - Burlingame,Skin Laundry,Burlingame,CA,burlingame@skinlaundry.com,https://www.skinlaundry.com/locations/burlingame,(650) 881-3627,4.2,195,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 195 reviewers are scrolling.",
634,C,"corporate domain does not match website, verify before send",Skin Perfect Brothers,Skin Perfect Brothers,Walnut Creek,CA,care@skinperfectmedspa.com,https://skinperfectbrothers.com/,(909) 839-0714,4.7,106,Monday;Thursday;Sunday,4,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
635,B,"free provider, real but likely personal",Skin So Sweet Medspa,Skin So Sweet,Huntington Beach,CA,skinsosweethb@gmail.com,https://www.skinsosweetmedspa.com/,(714) 203-3527,4.6,293,Saturday,6,rating_floor,front desk,4.6 on Google in Huntington Beach is a hard number to hold.,
636,A,email domain matches clinic website,Skin Works Medical Spa | Torrance,Skin Works Medical Spa | Torrance,Redondo Beach,CA,support@skinworksmed.com,https://skinworksmed.com/,(844) 759-6757,4.8,336,,7,high_volume_phone_load,front desk,4.8 across 336 reviews suggests the phone rarely stops.,
637,A,email domain matches clinic website,SKINnovative,SKINnovative,Short Hills,NJ,admin@skinnovativela.com,https://skinnovativela.com/,(310) 269-9337,4.9,141,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
638,SUPPRESS,"scraper placeholder, would hard bounce",Skinspirations,Skinspirations,Clearwater,FL,user@domain.com,https://www.skinspirations.com/,(727) 571-1923,4.9,308,Sunday,6,,,,
639,A,email domain matches clinic website,SkinSpirit Manhattan Beach,SkinSpirit Manhattan Beach,Manhattan Beach,CA,manhattanbeach@skinspirit.com,https://www.skinspirit.com/locations/manhattan-beach/,(424) 653-3700,5.0,113,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
640,A,email domain matches clinic website,SkinSpirit Roseville,SkinSpirit Roseville,Roseville,CA,roseville@skinspirit.com,https://www.skinspirit.com/locations/roseville/,(279) 226-8550,5.0,296,Sunday,6,weekend_gap_high_demand,sunday calls,"5.0 across 296 reviews, and the calendar still shows Sunday dark.",
641,A,email domain matches clinic website,SkinSpirit Walnut Creek,SkinSpirit Walnut Creek,Walnut Creek,CA,walnutcreek@skinspirit.com,https://www.skinspirit.com/locations/walnut-creek/?utm_source=citation&utm_medium=organic&utm_campaign=walnutcreek,(925) 952-9200,4.9,379,,7,high_volume_phone_load,front desk,379 reviews at 4.9 is a lot of traffic running through one front desk.,
642,SUPPRESS,"scraper placeholder, would hard bounce",SKN,Skn,Montclair,NJ,user@domain.com,http://www.sknmontclair.com/,(862) 213-3622,4.8,111,Monday,6,,,,
643,B,"free provider, real but likely personal",SkyBalance MedSpa,SkyBalance,Weston,FL,skybalancemedspa@gmail.com,https://www.skybalancemedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(847) 895-8180,4.8,230,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 230 reviews, and the calendar still shows Sunday dark.",
644,C,"corporate domain does not match website, verify before send",SolVita Wellness Spa,SolVita Wellness Spa,Clearwater,FL,info@mysolvita.com,https://solvitawellness.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,(727) 223-3313,4.9,122,,7,service_breadth,pricing questions,"facials, skin care and massage under one roof is a wide menu for one phone line.",
645,A,email domain matches clinic website,"SOM Aesthetics | Dermatologist-Led Med Spa - Botox, Fillers & Laser in Encinitas",SOM Aesthetics | Dermatologist-Led,Encinitas,CA,info@som.md,https://www.som.md/?utm_source=seo_gmb&utm_medium=gmb&utm_campaign=home_page,(760) 766-7546,5.0,166,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 166 reviewers are scrolling.",
646,A,email domain matches clinic website,South Bay Med Spa,South Bay,Redondo Beach,CA,info@southbaymedspa.com,https://www.southbaymedspa.com/,(310) 974-6160,4.8,558,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 558 reviews, and the calendar still shows Sunday dark.",
647,A,email domain matches clinic website,Southlake Plastic Surgery,Southlake Plastic Surgery,Southlake,TX,info@southlakeplasticsurgery.com,https://southlakeplasticsurgery.com/,(817) 442-8900,4.9,253,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"253 Google reviews at 4.9 says the demand around Southlake is already there, and the listing has you closed Sundays.",
648,A,email domain matches clinic website,Spade Skin Care & More Inc.,Spade Skin Care & More,Redondo Beach,CA,info@myownspade.com,https://myownspade.com/,(310) 316-1954,4.6,273,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 273 reviewers are scrolling.",
649,SUPPRESS,duplicate of row 648 (multi-location chain),Spade Skin Care & More Inc.,Spade Skin Care & More,Manhattan Beach,CA,info@myownspade.com,https://myownspade.com/,(424) 437-1004,4.4,98,Sunday,6,,,,
650,A,email domain matches clinic website,"SR Plastic Surgery P.C.- Smita R. Ramanadham, M.D., F.A.C.S","SR Plastic Surgery P.C.- Smita R. Ramanadham, M.D., F.A.C.S",Montclair,NJ,info@drsmita.com,https://www.drsmita.com/?utm_source=gmb&utm_medium=organic&utm_campaign=montclair,(973) 434-0109,4.8,50,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
651,A,email domain matches clinic website,Starwood Med Spa,Starwood,McKinney,TX,info@starwoodmedspa.com,https://starwoodmedspa.com/starwood-med-spa-mckinney/,(214) 705-0400,4.8,156,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 156 reviewers are scrolling.",
652,B,"free provider, real but likely personal",Sugar Land Medical Spa,Sugar Land,Sugar Land,TX,kimberlyevansmd@hotmail.com,https://sugarlandmedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,(281) 277-7721,4.8,415,Sunday,6,weekend_gap_high_demand,sunday calls,"4.8 across 415 reviews, and the calendar still shows Sunday dark.",
